ID,NombreEmpleado,Departamento,Cargo,Oficina,TipoContrato,SalarioBase,HorasExtra,OtrosPagos,Beneficios,SalarioTotal,SalarioTotalConBeneficios,LogSalarioTotal,OvertimeRatio,BeneficiosRatio,ExtraVsBase,BeneficiosVsSalario,KMeans_Cluster,DBSCAN_Cluster,Anomaly_IF,Anomaly_LOF,Anomalia_Ambos_Modelos
6656,Eduardo Luis Garcia Martinez,People (RRHH),Reclutador (Trainee),Oficinas Administrativas,,4659,595.0,134,959.0,5388,6347,8.592115117933497,0.1276824034334764,0.17795509370940804,0.1276824034334764,0.20579399141630902,0,0,Normal,Normal,No
6657,Mario Carlos Torres Torres,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,2035,580.0,756,1080.0,3371,4451,8.123261319121745,0.28487229862475444,0.3202846975088968,0.28487229862475444,0.5304518664047151,3,0,Normal,Normal,No
6658,Julio Pedro Vargas Perez,Sostenibilidad,Coordinador de Agro,Planta Industrial (Matriz),Part-Time,4022,324.0,780,1071.0,5126,6197,8.5422759717837,0.08053691275167785,0.20889409011117613,0.08053691275167785,0.2662192393736018,0,0,Normal,Normal,No
6659,Victor Carlos Suarez Torres,Marketing,Trade Marketing,Centros de Distribucion,Part-Time,3730,484.0,858,1482.0,5072,6554,8.53168763756669,0.1297239346019834,0.29213483146067415,0.1297239346019834,0.397212543554007,0,0,Normal,Normal,No
6660,Carmen Lucia Herrera Sanchez,Comercial / Ventas,Key Account Manager,Oficinas Administrativas,Full-Time,2903,743.0,585,1239.0,4231,5470,8.350429973538136,0.2558539944903581,0.29276937618147447,0.2558539944903581,0.42665289256198347,3,0,Normal,Normal,No
6661,Sofia Claudia Lopez Sanchez,Comercial / Ventas,Preventista (BEES),Planta Industrial (Matriz),Part-Time,3619,946.0,596,1174.0,5161,6335,8.54907938027856,0.2613259668508287,0.22743122820612166,0.2613259668508287,0.3243093922651934,0,0,Normal,Normal,No
6662,Jorge Rafael Perez Mendoza,Operaciones (Supply),Operador de Envasado,Oficina Regional,Part-Time,1267,1415.0,577,340.0,3259,3599,8.089482474360754,1.1159305993690851,0.10429447852760736,1.1159305993690851,0.26813880126182965,2,0,Anomalía,Normal,No
6663,Sergio Alberto Gonzalez Perez,Logistica,Planificador de Demanda,Oficinas Administrativas,Full-Time,4335,838.0,389,294.0,5562,5856,8.623892810075294,0.19326568265682656,0.05284918209599137,0.19326568265682656,0.06780442804428044,0,0,Normal,Normal,No
6664,Carlos Luis Morales Flores,Marketing,Brand Manager,Centros de Distribucion,Full-Time,1674,1422.0,509,1101.0,3605,4706,8.190354403763262,0.848955223880597,0.305324459234609,0.848955223880597,0.6573134328358209,2,0,Normal,Normal,No
6665,Jose Carlos Flores Garcia,Operaciones (Supply),Analista de Calidad,Centros de Distribucion,Part-Time,4845,252.0,106,1130.0,5203,6333,8.557182839632397,0.0520016508460586,0.21714066102997695,0.0520016508460586,0.2331820057779612,0,0,Normal,Normal,No
6666,Raul Carlos Herrera Mendoza,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Full-Time,4879,567.0,131,1201.0,5577,6778,8.626585568187433,0.11618852459016393,0.21531014700609538,0.11618852459016393,0.24610655737704917,0,0,Normal,Normal,No
6667,Jose Fernando Torres Sanchez,Operaciones (Supply),Operador de Envasado,Planta Industrial,Part-Time,3350,771.0,509,593.0,4630,5223,8.440528106480752,0.23008057296329454,0.1280500971712373,0.23008057296329454,0.1769621008654133,0,0,Normal,Normal,No
6668,Victor Sergio Lopez Morales,Logistica,Planificador de Demanda,Planta Industrial (Matriz),Part-Time,2510,1464.0,317,771.0,4291,5062,8.36450810375059,0.5830346475507766,0.17963653308480895,0.5830346475507766,0.3070489844683393,3,0,Normal,Normal,No
6669,Valentina Gabriela Delgado Ramirez,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,3672,462.0,235,1194.0,4369,5563,8.382518288089635,0.12578273890552683,0.2732265446224256,0.12578273890552683,0.32507487067791996,0,0,Normal,Normal,No
6670,Sofia Lucia Torres Delgado,Comercial / Ventas,Key Account Manager,Centros de Distribucion,Part-Time,876,129.0,928,965.0,1933,2898,7.56734567601324,0.14709236031927023,0.49896587383660806,0.14709236031927023,1.1003420752565565,1,0,Normal,Normal,No
6671,Luis Fernando Perez Ramirez,People (RRHH),Business Partner,Planta Industrial,Full-Time,3138,1323.0,823,988.0,5284,6272,8.572627898304338,0.42147180630774134,0.1869441816461684,0.42147180630774134,0.31474992035680155,0,0,Normal,Normal,No
6672,Mario Andres Sanchez Garcia,Logistica,Planificador de Demanda,Oficinas Administrativas,,1032,1123.0,767,1138.0,2922,4060,7.980365765111246,1.0871248789932235,0.38932603489565515,1.0871248789932235,1.101645692158761,2,0,Normal,Normal,No
6673,Rafael Andres Martinez Lopez,Operaciones (Supply),Analista de Calidad,Centros de Distribucion,Part-Time,1309,1444.0,733,602.0,3486,4088,8.156797046675651,1.1022900763358778,0.17264123888729566,1.1022900763358778,0.4595419847328244,2,0,Normal,Normal,No
6674,Jorge Andres Suarez Sanchez,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Part-Time,4707,456.0,696,1107.0,5859,6966,8.675904882571059,0.09685641461342395,0.18890784982935155,0.09685641461342395,0.23513169073916737,0,0,Normal,Normal,No
6675,Rosa Camila Ramirez Martinez,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Part-Time,2839,222.0,476,1483.0,3537,5020,8.17131687471973,0.07816901408450705,0.4191633691351046,0.07816901408450705,0.5221830985915493,3,0,Normal,Normal,No
6676,Camila Lucia Lopez Lopez,People (RRHH),Reclutador (Trainee),Centros de Distribucion,Full-Time,1239,1002.0,627,498.0,2868,3366,7.9617188159813645,0.8080645161290323,0.17357964447542698,0.8080645161290323,0.40161290322580645,2,0,Normal,Normal,No
6677,Daniela Veronica Herrera Suarez,Logistica,Gestor de Flota,Oficinas Administrativas,Part-Time,3494,1486.0,764,690.0,5744,6434,8.656085190282855,0.4251788268955651,0.12010443864229765,0.4251788268955651,0.19742489270386265,0,0,Normal,Normal,No
6678,Patricia Daniela Flores Sanchez,Sostenibilidad,Coordinador de Agro,Oficina Regional,Full-Time,2283,660.0,936,1363.0,3879,5242,8.263590432617319,0.28896672504378285,0.3512886597938144,0.28896672504378285,0.5967600700525394,3,0,Normal,Normal,No
6679,Lucia Valentina Garcia Rodriguez,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Full-Time,2241,955.0,870,801.0,4066,4867,8.310660905907225,0.4259589652096343,0.1969510695844603,0.4259589652096343,0.35727029438001784,3,0,Normal,Normal,No
6680,Miguel Andres Perez Herrera,Logistica,Gestor de Flota,Planta Industrial,Part-Time,1907,271.0,937,1411.0,3115,4526,8.044305406990638,0.1420335429769392,0.45282413350449296,0.1420335429769392,0.739517819706499,1,0,Normal,Normal,No
6681,Andres Mario Delgado Castro,Marketing,Brand Manager,Oficina Regional,Full-Time,2179,980.0,140,701.0,3299,4000,8.101677747454572,0.44954128440366975,0.21242424242424243,0.44954128440366975,0.32155963302752294,3,0,Normal,Normal,No
6682,Laura Natalia Herrera Rojas,Finanzas,Controller Financiero,Oficinas Administrativas,Full-Time,1856,1184.0,620,1250.0,3660,4910,8.205491613120236,0.6375875067312871,0.3414367659109533,0.6375875067312871,0.6731287022078621,3,0,Normal,Normal,No
6683,Camila Monica Mendoza Flores,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,,4105,1030.0,159,894.0,5294,6188,8.574518258035507,0.250852411105699,0.1688385269121813,0.250852411105699,0.21773015099853874,0,0,Normal,Normal,No
6684,Mario Raul Martinez Diaz,Comercial / Ventas,Key Account Manager,Oficina Regional,Full-Time,2618,795.0,334,1189.0,2952,4141,7.990576881743923,0.3035509736540664,0.40264138164578395,0.3035509736540664,0.4539900725467736,3,0,Normal,Normal,No
6685,Valentina Gabriela Rojas Lopez,Tecnologia (Tech),Analista de Datos,Planta Industrial,Part-Time,2198,1224.0,647,1218.0,4069,5287,8.311398278436641,0.5566166439290586,0.2992628992628993,0.5566166439290586,0.5538881309686221,3,0,Normal,Normal,No
6686,Pedro Victor Vargas Suarez,Operaciones (Supply),Maestro Cervecero,Centros de Distribucion,Part-Time,2220,1109.0,865,897.0,4194,5091,8.341648618901306,0.49932462854570014,0.21382598331346842,0.49932462854570014,0.40387212967131925,3,0,Normal,Normal,No
6687,Miguel Andres Castro Castro,Finanzas,Controller Financiero,Planta Industrial,Part-Time,4536,1119.0,272,485.0,5927,6412,8.687442166975924,0.24663874807141284,0.08181511470985155,0.24663874807141284,0.10689883182719859,0,0,Normal,Normal,No
6688,Paula Daniela Delgado Herrera,Marketing,Brand Manager,Planta Industrial (Matriz),Full-Time,4626,782.0,312,1422.0,5720,7142,8.651898894268529,0.16900799654203588,0.248557944415312,0.16900799654203588,0.30732656148692455,0,0,Normal,Normal,No
6689,Julio Fernando Castro Ramirez,People (RRHH),Business Partner,Oficinas Administrativas,Full-Time,3901,860.0,711,488.0,5472,5960,8.607582191143917,0.2203997949769349,0.08916499177781838,0.2203997949769349,0.12506406970784215,0,0,Normal,Normal,No
6690,Sofia Veronica Flores Garcia,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Part-Time,3094,1413.0,710,1226.0,5217,6443,8.559869465696673,0.4565428109854604,0.23495592180912228,0.4565428109854604,0.3961227786752827,3,0,Normal,Normal,No
6691,Camila Veronica Rojas Martinez,Marketing,Trade Marketing,Planta Industrial (Matriz),Full-Time,3642,382.0,739,343.0,4763,5106,8.46884293047519,0.10485863299478451,0.0719983207388749,0.10485863299478451,0.09415317046390338,0,0,Normal,Normal,No
6692,Carmen Silvia Delgado Perez,Sostenibilidad,Coordinador de Agro,Oficina Regional,Part-Time,3084,1277.0,44,542.0,4405,4947,8.39072252736229,0.4139384116693679,0.1230140717203813,0.4139384116693679,0.17568881685575366,0,0,Normal,Normal,No
6693,Mario Victor Delgado Garcia,Operaciones (Supply),Analista de Calidad,Planta Industrial,Part-Time,1904,471.0,720,1323.0,3095,4418,8.037866234709618,0.247244094488189,0.4273255813953488,0.247244094488189,0.694488188976378,3,0,Normal,Normal,No
6694,Natalia Patricia Rodriguez Gonzalez,Logistica,Gestor de Flota,Planta Industrial (Matriz),Part-Time,1733,545.0,639,663.0,2917,3580,7.978653729082731,0.31430219146482125,0.22721041809458534,0.31430219146482125,0.38235294117647056,3,0,Normal,Normal,No
6695,Claudia Carmen Ortega Suarez,Comercial / Ventas,Key Account Manager,Planta Industrial,Part-Time,1113,468.0,30,671.0,1611,2282,7.385230923066573,0.42010771992818674,0.4162531017369727,0.42010771992818674,0.6023339317773788,1,0,Normal,Normal,No
6696,Eduardo Rafael Martinez Suarez,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Part-Time,4244,802.0,266,849.0,5312,5312,8.577911926450943,0.1889281507656066,0.15979672501411632,0.1889281507656066,0.2,0,0,Normal,Normal,No
6697,Victor Eduardo Castro Gonzalez,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Full-Time,4662,903.0,135,834.0,5700,6534,8.648396877031582,0.19365215526485097,0.14629012453955445,0.19365215526485097,0.17885481449710486,0,0,Normal,Normal,No
6698,Monica Laura Delgado Suarez,Logistica,Planificador de Demanda,Oficina Regional,Full-Time,1203,421.0,557,325.0,2181,2506,7.687997166393016,0.3496677740863787,0.14894592117323557,0.3496677740863787,0.26993355481727577,3,0,Normal,Normal,No
6699,Claudia Sofia Sanchez Vargas,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Full-Time,4528,649.0,405,1117.0,5582,6699,8.62748154531036,0.14329874144402738,0.20007164606842198,0.14329874144402738,0.2466328107750055,0,0,Normal,Normal,No
6700,Raul Mario Ortega Flores,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,,3531,1013.0,688,430.0,5232,5662,8.562740006372207,0.28680634201585503,0.08217083890693674,0.28680634201585503,0.1217440543601359,0,0,Normal,Normal,No
6701,Camila Patricia Herrera Perez,Operaciones (Supply),Analista de Calidad,Planta Industrial (Matriz),Full-Time,3782,383.0,369,389.0,4534,4923,8.419580362549237,0.10124240021147238,0.08577728776185226,0.10124240021147238,0.1028284430346286,0,0,Normal,Normal,No
6702,Patricia Sofia Flores Diaz,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Full-Time,1682,911.0,465,1449.0,3058,4507,8.025843344150903,0.5412953060011884,0.47368421052631576,0.5412953060011884,0.8609625668449198,1,0,Normal,Normal,No
6703,Carmen Rosa Suarez Sanchez,Logistica,Planificador de Demanda,Oficinas Administrativas,Full-Time,4750,511.0,274,384.0,5535,5919,8.619027497297505,0.10755630393601347,0.06936416184971098,0.10755630393601347,0.0808250894548516,0,0,Normal,Normal,No
6704,Laura Elena Sanchez Castro,Operaciones (Supply),Maestro Cervecero,Planta Industrial,,3382,1297.0,400,1289.0,5079,6368,8.533066540572527,0.3833875258646172,0.253740157480315,0.3833875258646172,0.38102276086313924,0,0,Normal,Normal,No
6705,Andrea Elena Mendoza Lopez,Operaciones (Supply),Operador de Envasado,Planta Industrial,Full-Time,4748,1150.0,160,1175.0,6058,7233,8.70930004894499,0.2421562434196673,0.19392639049348076,0.2421562434196673,0.24742050958096443,0,0,Normal,Normal,No
6706,Luis Miguel Delgado Perez,Marketing,Trade Marketing,Centros de Distribucion,,831,1170.0,241,626.0,2242,2868,7.715569534520208,1.40625,0.27909050378956757,1.40625,0.7524038461538461,2,0,Anomalía,Normal,No
6707,Elena Silvia Ortega Castro,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Part-Time,2977,887.0,997,551.0,4861,5412,8.48920515487607,0.2978509066487576,0.11332784862196627,0.2978509066487576,0.1850235057085292,0,0,Normal,Normal,No
6708,Diego Miguel Herrera Flores,Comercial / Ventas,Preventista (BEES),Planta Industrial,Part-Time,1976,1013.0,303,931.0,3292,4223,8.099554282376364,0.5123925139099645,0.28272092317036135,0.5123925139099645,0.47091552857865454,3,0,Normal,Normal,No
6709,Victor Alberto Morales Vargas,Operaciones (Supply),Analista de Calidad,Oficina Regional,Full-Time,3638,1478.0,200,592.0,5316,5908,8.57866451350434,0.40615553723550424,0.11134098175662968,0.40615553723550424,0.16268205550975542,0,0,Normal,Normal,No
6710,Paula Valentina Castro Rojas,People (RRHH),Business Partner,Centros de Distribucion,Full-Time,3571,627.0,850,412.0,5048,5460,8.526945482858915,0.17553191489361702,0.08160031689443455,0.17553191489361702,0.11534154535274356,0,0,Normal,Normal,No
6711,Maria Gabriela Flores Gonzalez,Marketing,Trade Marketing,Planta Industrial (Matriz),,3914,246.0,683,1210.0,4843,6053,8.485496104672983,0.06283524904214559,0.24979355904211395,0.06283524904214559,0.3090676883780332,0,0,Normal,Normal,No
6712,Diego Miguel Gonzalez Suarez,Logistica,Planificador de Demanda,Centros de Distribucion,Part-Time,4318,1379.0,792,1010.0,6489,7499,8.778017809698136,0.3192868719611021,0.15562403697996918,0.3192868719611021,0.2338504283398935,0,0,Normal,Normal,No
6713,Carmen Laura Martinez Gonzalez,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,1037,1000.0,634,1005.0,2671,3676,7.890582534656536,0.9633911368015414,0.37612275449101795,0.9633911368015414,0.9682080924855492,2,0,Normal,Normal,No
6714,Luis Fernando Suarez Diaz,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Full-Time,4307,236.0,238,1037.0,4781,5818,8.47261414801827,0.05478180129990715,0.21685487243831034,0.05478180129990715,0.24071494893221912,0,0,Normal,Normal,No
6715,Veronica Paula Sanchez Garcia,Logistica,Planificador de Demanda,Planta Industrial,Part-Time,4935,449.0,925,1313.0,6309,7622,8.749890955535259,0.09096434359805511,0.2080824088748019,0.09096434359805511,0.26600486223662884,0,0,Normal,Normal,No
6716,Claudia Patricia Castro Ramirez,People (RRHH),Business Partner,Oficinas Administrativas,Full-Time,3342,631.0,885,211.0,4858,5069,8.488587934405903,0.1887526174095124,0.04342457295739864,0.1887526174095124,0.06311696081364045,0,0,Normal,Normal,No
6717,Raul Hugo Garcia Ramirez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,3433,424.0,15,1122.0,3872,4994,8.261784679514752,0.12347117064647642,0.28969790859798605,0.12347117064647642,0.32673267326732675,0,0,Normal,Normal,No
6718,Silvia Camila Mendoza Ortega,Marketing,Brand Manager,Planta Industrial (Matriz),Part-Time,3607,1091.0,967,343.0,5665,6008,8.642238680390461,0.30238359201773835,0.06053653370984822,0.30238359201773835,0.09506651884700665,0,0,Normal,Normal,No
6719,Camila Valentina Diaz Castro,Marketing,Trade Marketing,Oficinas Administrativas,Part-Time,3022,1155.0,259,673.0,4436,5109,8.39773375137891,0.3820707906053589,0.15167906242956952,0.3820707906053589,0.22262652993714852,0,0,Normal,Normal,No
6720,Rafael Rafael Sanchez Flores,Logistica,Planificador de Demanda,Oficina Regional,Full-Time,1361,720.0,205,324.0,2286,2610,7.734996194022781,0.5286343612334802,0.14167031045037168,0.5286343612334802,0.23788546255506607,3,0,Normal,Normal,No
6721,Silvia Silvia Martinez Delgado,Marketing,Brand Manager,Planta Industrial,Full-Time,4275,118.0,195,1452.0,4588,6040,8.431417414394833,0.027595884003741813,0.31640880366092833,0.027595884003741813,0.33956969130028064,0,0,Normal,Normal,No
6722,Monica Maria Lopez Sanchez,Logistica,Gestor de Flota,Planta Industrial (Matriz),Full-Time,1446,1187.0,905,954.0,3538,4492,8.171599480345463,0.8203178991015895,0.2695676744843176,0.8203178991015895,0.6592950932964755,2,0,Normal,Normal,No
6723,Diego Ricardo Suarez Suarez,Marketing,Trade Marketing,Centros de Distribucion,Full-Time,4453,686.0,142,568.0,5281,5849,8.572060092857077,0.15401885945217783,0.10753502461188943,0.15401885945217783,0.12752581948810057,0,0,Normal,Normal,No
6724,Valentina Daniela Mendoza Diaz,Operaciones (Supply),Analista de Calidad,Planta Industrial,Part-Time,1241,1052.0,871,247.0,3164,3411,8.059908334578276,0.8470209339774557,0.07804107424960506,0.8470209339774557,0.19887278582930756,3,0,Normal,Normal,No
6725,Luis Andres Diaz Suarez,Operaciones (Supply),Operador de Envasado,Planta Industrial (Matriz),Part-Time,1325,877.0,372,808.0,2574,3382,7.853604813097837,0.6613876319758673,0.3137864077669903,0.6613876319758673,0.6093514328808446,3,0,Normal,Normal,No
6726,Alberto Alberto Herrera Ramirez,Tecnologia (Tech),Analista de Datos,Planta Industrial,Part-Time,3082,592.0,416,1028.0,4090,5118,8.316544717929398,0.19202075900097307,0.2512833048154485,0.19202075900097307,0.3334414531300681,0,0,Normal,Normal,No
6727,Silvia Rosa Suarez Vargas,People (RRHH),Business Partner,Planta Industrial (Matriz),Full-Time,802,490.0,435,533.0,1727,2260,7.454719949364001,0.6102117061021171,0.30844907407407407,0.6102117061021171,0.663760896637609,1,0,Normal,Normal,No
6728,Hugo Luis Lopez Torres,Operaciones (Supply),Analista de Calidad,Oficina Regional,Part-Time,1574,1393.0,85,569.0,3052,3621,8.023879992734878,0.8844444444444445,0.18637405830330822,0.8844444444444445,0.3612698412698413,2,0,Normal,Normal,No
6729,Valentina Daniela Mendoza Ortega,Marketing,Trade Marketing,Centros de Distribucion,Full-Time,1380,374.0,346,849.0,2100,2100,7.650168700845001,0.27081824764663287,0.4040932889100428,0.27081824764663287,0.6147719044170891,1,0,Normal,Normal,No
6730,Hugo Raul Lopez Herrera,Comercial / Ventas,Preventista (BEES),Oficina Regional,,4282,795.0,858,1023.0,5140,6163,8.545002892055505,0.1856175577865982,0.19898852363353434,0.1856175577865982,0.23885127247256596,0,0,Normal,Normal,No
6731,Veronica Daniela Diaz Perez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,,1298,221.0,636,1268.0,2155,3423,7.6760099320288875,0.17013086989992302,0.588126159554731,0.17013086989992302,0.9761354888375674,1,0,Normal,Normal,No
